number,name,image,theme,subtheme,year,rating,owner,want_it,pieces,minifigs,us_price,eu_price
,Atom,https://images.brickset.com/sets/small/SDCC2016-6.jpg,DC Comics Super Heroes,Arrowverse,2016,,160,778,5,,,
,Steve Rogers Captain America,https://images.brickset.com/sets/small/SDCC2016-5.jpg,Marvel Super Heroes,Comics,2016,,164,816,4,1,,
,Stockholm minifigure collection,https://images.brickset.com/sets/small/STOCKHOLM-1.jpg,Promotional,LEGO Brand Store Opening Set,2016,,15,129,,,,
,Millennium Falcon,https://images.brickset.com/sets/small/SW911607-1.jpg,Star Wars,Magazine Gift,2016,3.5,1352,515,,,,
,Landspeeder,https://images.brickset.com/sets/small/SW911608-1.jpg,Star Wars,Magazine Gift,2016,5.0,1028,387,,,,
,Naboo Starfighter,https://images.brickset.com/sets/small/SW911609-1.jpg,Star Wars,Magazine Gift,2016,4.0,1060,346,,,,
,Probe Droid,https://images.brickset.com/sets/small/SW911610-1.jpg,Star Wars,Magazine Gift,2016,,1105,459,,1,,
,AAT,https://images.brickset.com/sets/small/SW911611-1.jpg,Star Wars,Magazine Gift,2016,,850,330,,,,
,Acklay,https://images.brickset.com/sets/small/SW911612-1.jpg,Star Wars,Magazine Gift,2016,5.0,978,411,49,,,
,TIE Bomber,https://images.brickset.com/sets/small/SW911613-1.jpg,Star Wars,Magazine Gift,2016,,947,337,,,,
,Yoda's Hut,https://images.brickset.com/sets/small/SW911614-1.jpg,Star Wars,Magazine Gift,2016,,754,331,,,,
,AT-AT,https://images.brickset.com/sets/small/SW911615-1.jpg,Star Wars,Magazine Gift,2016,,836,364,,,,
,MTT,https://images.brickset.com/sets/small/SW911616-1.jpg,Star Wars,Magazine Gift,2016,,743,279,45,,,
,Palpatine's Shuttle,https://images.brickset.com/sets/small/SW911617-1.jpg,Star Wars,Magazine Gift,2016,,833,276,,,,
,LEGO Star Wars: The Freemaker Adventures - Complete Season One (DVD/Blu-ray),https://images.brickset.com/sets/small/SWDVD-1.jpg,Gear,Digital media,2016,,69,106,,,,
,Captain America Mosaic,https://images.brickset.com/sets/small/TRUCAPAM-1.jpg,Promotional,Miscellaneous,2016,5.0,127,50,,,,
,Cogsworth,https://images.brickset.com/sets/small/TRUCOGSWORTH-1.jpg,Disney,Beauty and the Beast,2016,4.0,252,238,47,,,
,Millennium Falcon,https://images.brickset.com/sets/small/TRUFALCON-1.jpg,Star Wars,Promotional,2016,4.0,583,398,44,,,
,Frankenstein's Monster,https://images.brickset.com/sets/small/TRUFRANK-1.jpg,Promotional,Miscellaneous,2016,,33,23,37,,,
,Lumiere,https://images.brickset.com/sets/small/TRULUMIERE-1.jpg,Disney,Beauty and the Beast,2016,5.0,290,235,23,,,
,Nexo Knights Shield Dock ,https://images.brickset.com/sets/small/TRUNEXO-1.jpg,Nexo Knights,Miscellaneous,2016,4.0,286,247,41,,,
,Winner's Podium,https://images.brickset.com/sets/small/TRUPODIUM-1.jpg,Miscellaneous,,2016,,111,88,,,,
